date,gross_return,cost,net_return,cum_gross,cum_net,weight_EURUSD,weight_GBPUSD,weight_AUDUSD,weight_USDCAD
2010-05-05,0.008788,0.000440,0.008348,1.005258,0.985847,-0.395579,-0.395579,-0.395579,0.395579
2010-05-06,0.000224,0.000321,-0.000097,1.005483,0.985751,-0.391941,0.391941,-0.391941,-0.391941
2010-05-07,0.005756,0.000377,0.005379,1.011271,0.991053,0.395405,0.395405,0.395405,-0.395405
2010-05-10,0.003199,0.000219,0.002980,1.014507,0.994006,0.395827,0.395827,-0.395827,-0.395827
2010-05-11,-0.005397,0.000223,-0.005620,1.009032,0.988420,0.398214,0.398214,0.398214,-0.398214
2010-05-12,0.000652,0.000711,-0.000059,1.009690,0.988362,-0.399308,-0.399308,-0.399308,0.399308
2010-05-13,0.001762,0.000358,0.001405,1.011469,0.989750,0.402606,-0.402606,-0.402606,-0.402606
2010-05-14,0.009240,0.000587,0.008652,1.020814,0.998314,-0.405594,-0.405594,0.405594,0.405594
2010-05-17,0.005706,0.000395,0.005311,1.026639,1.003616,0.402817,-0.402817,-0.402817,0.402817
2010-05-18,0.002356,0.000195,0.002161,1.029058,1.005785,0.404953,-0.404953,-0.404953,-0.404953
2010-05-19,0.005359,0.000597,0.004762,1.034573,1.010575,0.430865,0.430865,0.430865,0.430865
2010-05-20,0.007286,0.000488,0.006798,1.042111,1.017444,0.455086,0.455086,-0.455086,-0.455086
2010-05-21,-0.023674,0.000552,-0.024226,1.017440,0.992796,-0.451442,-0.451442,-0.451442,0.451442
2010-05-24,-0.014663,0.000784,-0.015447,1.002522,0.977460,0.406508,0.406508,0.406508,-0.406508
2010-05-25,-0.001442,0.000342,-0.001784,1.001077,0.975717,0.388412,0.388412,-0.388412,0.000000
2010-05-26,0.008139,0.000387,0.007752,1.009224,0.983280,-0.389726,-0.389726,-0.389726,0.389726
2010-05-27,-0.018338,0.000138,-0.018476,0.990716,0.965113,-0.393966,0.393966,-0.393966,0.393966
